TW_ID,TW_DETAIL,TW_HASHTAG,USR_ID
25602,Now on air : Wilson Phillips - Hold On  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25603,Now on air : Tracey Ullman - Breakaway  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25604,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,822087717928529000
25605,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,4196694795
25606,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,760789843
25607,Now on air : REO Speedwagon - Keep On Loving Me  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25608,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,2847862771
25609,Early 2000s rock is the best. #nostalgia,#Nostalgia,1038229314418990000
25610,RT @WesReinitz: ??Pressing on in Halo 1! Last night almost brought me to tears thinking about all the great times with this game!??\n\nGet in h…,#Nostalgia,1027893985371670000
25611,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,1384425926
25612,Now on air : Jason Donovan - Rythm Of The Rain  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25613,RT @TravisSengaus: Take 2 on the Trapjaw #commission this pose works better for 11x17 format\n\n#art #drawing #comics #comicart #comic #comic…,#Nostalgia,250688274
25614,RT @toysthatmadeus: ??The struggle was real...\n.\n.\n.\n.\n.\n.\n#TheToysThatMadeUs #TTTMU #Transformers #90s #90sKid #Nostalgia #Retro #BlastFrom…,#Nostalgia,714676815
25615,RT @RealVinduSingh: Some memories can be  relived &amp; feel the closest ????\nHum paanch with mom and mama????\n\n.\n.\n.\n#vindudarasingh #nostalgia #m…,#Nostalgia,916669413654331000
25616,RT @ToysWereUsPod: A delicious year for profits!\n\nhttps://t.co/fY9WUtVWhv\n\n#podcast #podcasts #podernfamily #nostalgia #toys #toysrus #kbto…,#Nostalgia,47137452
25617,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,2341099093
25618,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,1071936957624780000
25619,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,396808586
25620,Take 2 on the Trapjaw #commission this pose works better for 11x17 format\n\n#art #drawing #comics #comicart #comic… https://t.co/U4iAuLQQCE,#Nostalgia,127155174
25621,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,419696942
25622,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,1109487920388410000
25623,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,4259649798
25624,Now on air : Tracy Chapman - Fast Car  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25625,"RT @JaveriahMazhar: All those who cant help binge when bored, watch and learn!\n#Yanni #Nostalgia #MusicForSoul #NoBinge #KeepYouPassionAli…",#Nostalgia,626898679
25626,RT rosexZee MT || https://t.co/6XzirXdeq0 #Animes || Anyone remember YuYu Hakusho #yyh? So many feels! Currently re… https://t.co/ZYHpVM44bq,#Nostalgia,2925436895
25627,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,3919910174
25628,"RT @erikaamato: Since @BrianELong mentioned cool TV shows Ive been on, heres a flashback to my very first #sagaftra gig playing a Russi…",#Nostalgia,88502420
25629,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,3382665375
25630,Now on air : Hall &amp; Oates - I Cant Go For That  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25631,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,2429210936
25632,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,362202440
25633,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,1082252552731680000
25634,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,205317963
25635,Anybody fancy supporting the cause and purchasing a couple of CD packs!?\n\n£25 for both 6 disc packs delivered… https://t.co/J8kH6pErhB,#Nostalgia,3199271181
25636,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,1052001375671000000
25637,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,715870292
25638,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,903442078969061000
25639,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,56720527
25640,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,806643005159538000
25641,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,893127567787438000
25642,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,1429198464
25643,Now on air : Gene Chandler - Does She Have A Friend?  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25644,@shylajdotcom Very cool. That was a major hot spot back then. My usual hung out was Gazarris those days. Poison an… https://t.co/wdBZhAIM24,#Nostalgia,28041772
25645,RT @rosexZee: Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.c…,#Nostalgia,17444764
25646,Next episode is tomorrow! We’ll review the year that gave us this gem. Any guesses? .\n.\n.\n.\n.\n#podcast #nostalgia… https://t.co/ukO5LXAVts,#Nostalgia,1095343877203080000
25647,"Truth. Context matters. Sure, some things age better than others or maintain relevance longer but not everything ha… https://t.co/TLvd6xgMt2",#Nostalgia,1950669024
25648,Now on air : Tpau - China In Yor Hand  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25649,Anyone remember YuYu Hakusho #yyh? So many feels! Currently rewatching this series! #anime #nostalgia @FUNimation https://t.co/s6g7Xk9fcY,#Nostalgia,27300687
25650,RT @kelseyc00per: At Coffee &amp; Eggs in BG this morning w/ @KelleyAshbyPaul who’s doing an interview w/ her high school newspaper. Matthew Wi…,#Nostalgia,3086289084
25651,Now on air : Diana Ross - Why Do Fools Fall In Love  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25652,Nice to see a postcard of a slightly different view of the Minster. This ones from 1905. https://t.co/wvKZvJVZWF… https://t.co/FJWSQWJSY8,#Nostalgia,2987249681
25653,"This was THE best phone I had, I loved it so much, it had so much space. Trying to charge it to see if I can get an… https://t.co/ZWsPogH78U",#Nostalgia,51555241
25654,RT @salman_anthro: Students of #QAU are celebrating #Holi.\n#QAU #HoJamalo #Love #Nostalgia #Pakistan https://t.co/kqFrxHfG8h,#Nostalgia,224109331
25655,Now on air : Advert: - Advert:  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25656,Living Single Custom T  #etsy #livingsingle  #nostalgia #nostalgic #livingsingletvshow https://t.co/DDLEC4GpjA https://t.co/wG8EN3qheX,#Nostalgia,265801145
25657,Living Single Custom T  #etsy #livingsingle  #nostalgia #nostalgic #livingsingletvshow https://t.co/wHksZBtcPK https://t.co/IuvbShjdRP,#Nostalgia,1035538836405790000
25658,Now on air : Princess - Ill Keep On Loving You  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25659,Now on air : Swing Out Sister - Breakout  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25660,I would go so far as to suggest its one of the best albums released in the 90s | I wasnt a fan at first b/c at 1… https://t.co/sdrzLNTCtb,#Nostalgia,2271019303
25661,“Get outta town - I didn’t know you did anything creative”... “run for it Marty!” \n\nLooking at this awesome feed… https://t.co/hnHTSA51wP,#Nostalgia,3338791324
25662,What artists/bands from your teen years influenced a later generation or you hope will influence a later generation… https://t.co/EnrPFmkiuV,#Nostalgia,826149025548218000
25663,Now on air : Rick Astley - Together Forever  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25664,RT @DoYouRemember: Happy 75th Birthday to Diana Ross! (@DianaRoss) Name your favorite song by the Supremes and whats your favorite solo re…,#Nostalgia,85330879
25665,Now on air : UB40 - 1 In 10  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25666,RT @DoYouRemember: Happy 75th Birthday to Diana Ross! (@DianaRoss) Name your favorite song by the Supremes and whats your favorite solo re…,#Nostalgia,3825300263
25667,Now on air : The Nolans - Gotta Pull Myself Together  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25668,Now on air : Rick Astley - Together For Ever  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25669,RT @Southsound80s: Now on air : Rick Astley - Never Gonna Give You Up  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80sc…,#Nostalgia,3203923720
25670,summer camp in the hood lunches. #nostalgia  #lolll @ Lunch Time https://t.co/fKnPxBJq2t,#Nostalgia,220569473
25671,Now on air : Soft Cell - Tainted Love  #forgotten80s  #80sRadioStation #80smusic #SAW #80s #nostalgia #80schart,#Nostalgia,340314799
25672,RT @DoYouRemember: Happy 75th Birthday to Diana Ross! (@DianaRoss) Name your favorite song by the Supremes and whats your favorite solo re…,#Nostalgia,922228465
25673,RT @CherylSmallman: @TullyMovie is a brilliant and beautiful piece about a real and raw mother in crisis. A relatable (finally) movie about…,#Tully,2841632266
25674,RT @BloggerUSA2020: @WhiteHouse @realdonaldtrump @POTUS Dear President Trump please help me I am Veteran Spouse who been mistreated at #Tul…,#Tully,1095857065040460000
25675,@WhiteHouse @realdonaldtrump @POTUS Dear President Trump please help me I am Veteran Spouse who been mistreated at… https://t.co/jiqWBrELnP,#Tully,1095857065040460000
25676,"RT @BloggerUSA2020: Dear President Trump 3 Lawyers at #TullyRinckeyPLLC #Tully #TullyLegal took advantage with me $20,000 must Returned #Le…",#Tully,1095857065040460000
25677,"Dear President Trump 3 Lawyers at #TullyRinckeyPLLC #Tully #TullyLegal took advantage with me $20,000 must Returned… https://t.co/FdsEqoHpzW",#Tully,1095857065040460000
25678,If your preparing for becoming a first time Mkm@sit down with your husband and watch #Tully. #trustme #greatmovie,#Tully,2557401829
25679,RT @CharlizeAfrica: Dont let anybody ever tell you you cant #AskCharlize #Tully https://t.co/LQ3QCHDOt7,#Tully,3018146569
25680,"#ElCineQueHeVistoEn2019 \n68. #DeadInAWeekOrYourMoneyBack (Tom Edmuns, 2018)\nUK. 90 min.\nInt. Tom Wilkinson,  Aneuri… https://t.co/oFxr7b4NmZ",#Tully,860614401719771000
25681,Say their names. #stillbirth #avery #tully  https://t.co/ti95SimifW,#Tully,716207475406405000
25682,"RT @BloggerUSA2020: @fox5dc @ABC7News @balitangamerica I am Veteran Spouse #TullyRinckeyPLLC #Tully #TullyLegal must Returned my $20,000 #C…",#Tully,1095857065040460000
25683,"@fox5dc @ABC7News @balitangamerica I am Veteran Spouse #TullyRinckeyPLLC #Tully #TullyLegal must Returned my $20,00… https://t.co/hi0X0jGo6g",#Tully,1095857065040460000
25684,RT @BloggerUSA2020: @TedandAmy @TullyLegal @realDonaldTrump @WhiteHouse @FLOTUS @VP @SecondLady @balitangamerica #TullyRinckeyPLLC #Tully #…,#Tully,1095857065040460000
25685,@TedandAmy @TullyLegal @realDonaldTrump @WhiteHouse @FLOTUS @VP @SecondLady @balitangamerica #TullyRinckeyPLLC… https://t.co/QtJCxw388A,#Tully,1095857065040460000
25686,Giving this a try for the first time ??\n@thenotoriousmma I can’t find a place to buy #proper12 in Nashville!!!… https://t.co/L1pBAZpUFt,#Tully,114869856
25687,"Forgive me...I just watched #TULLY and oh my God!  This movie is brilliant. So true about having a baby, so true ab… https://t.co/7nTHYRObc2",#Tully,773397278014971000
25688,@windermeremike I think I would like ghat style. #Tully,#Tully,25371471
25689,Blocked due to fallen power cables in #Tully on Tully Farms Rd Both NB/SB between Solvay Rd and Otisco Rd #traffic https://t.co/MBQubHbu6F,#Tully,250330008
25690,Injury accident in #Tully on Apulia Rd Both NB/SB between Daley Rd and Cascade Rd #traffic https://t.co/MBQubHbu6F,#Tully,250330008
25691,Happy to be bringing this event to you!! #lannister #stark #HBO #tyrell #martell #greyjoy #baratheon #arryn #tully… https://t.co/VBsRwQInwQ,#Tully,793642567053160000
25692,"RT @spazzdog: Just watched #TULLY. @CharlizeAfrica was, as always, phenomenal. I’m not a mom, never wanted to be a mom, but still this movi…",#Tully,1101352760933580000
25693,Man this movie makes me scared to have a kid. JESUS. Also fuck her husband. #tully,#Tully,121481978
25694,Woooooooooooow this is too much and also damn #tully,#Tully,121481978
25695,Whaaaaaaaaaaaaaaat tf #Tully,#Tully,121481978
25696,Wait so I’m going to tell you what turns my husband on as well as tell you I still have uniform that turns my husba… https://t.co/WelNXPTRFO,#Tully,121481978
25697,#Tully is a really important film.,#Tully,1048587306
25698,Well thats a helluva plot twist. #tully @CharlizeAfrica you are amazing.,#Tully,3620572513
25699,#Tully The gem Ive only just come across #CharlizeTheron is brilliant. Its an emotional ride and even though this… https://t.co/OagUCuWqG8,#Tully,1043420167349390000
25700,Tully (2018)\n#IMDb finally caught this! And it’s simply wonderful! Go watch! That’s all! #Tully  https://t.co/02OVkg4d2L,#Tully,30186134
25701,"What I wouldn’t do to get SOMETHING from the old Tully’s Coffee Racing team. Come on Internet, help me out! #racing… https://t.co/3svUhgIiTw",#Tully,969961150359244000
25702,Accident in #Tully on Rte 80 Both EB/WB at Rte 11 #traffic https://t.co/MBQubHbu6F,#Tully,250330008
25703,#appliance_repairman needed in #tully. Treadmill belt replace https://t.co/BCP5APwKiJ,#Tully,56528582
25704,"Just watched #TULLY. @CharlizeAfrica was, as always, phenomenal. I’m not a mom, never wanted to be a mom, but still… https://t.co/tKzCygfKkA",#Tully,16476120
25705,Pica and Foster #heworksforusjordonhahamissyou #tully #breakthrubeverage #stpatricksday2019?? @ Lynchs Irish Pub https://t.co/ZMBjha1nuY,#Tully,1908602090
25706,RT @CraftNicks: Stage 1 Complete! Missed my One Shot Spring Session and danced around 50° plus wind... but mostly dried up nice... #miniatu…,#Tully,37288393
