USR_ID,USR_NAME,USR_DESC,USR_CREATED_DATE,USR_CREATED_TIME,USR_FOLLOWERS,USR_FRIENDS,USR_STATUS
1.07033E+18,??????,"E?mily Blunt , R?achel Weisz and C?ate Blanchett.",2018-12-05,15:10:04,16,16,
1.06564E+18,Pshemsky,"'One of God's own prototypes. A high-powered mutant of some kind never even considered for mass production. Too weird to live, and too rare to die.' H. Thompson",2018-11-22,16:01:38,53,53,
6284612,PhDee,"@uofcincy @FIU @UF alumn | Entrepreneurship Assistant Professor @USFMuma | researcher of startups, social entrepreneurship, entrepreneurial ecosystems",2007-05-24,10:33:28,3554,3554,
7.92461E+17,iolanda_mh,,2016-10-29,20:18:52,140,140,
2543841462,Henry Mintzberg,"I write mgt books but this is a TWOG (TWeet2blOG), about lots more. Every 2 weeks, from pithy pronouncements in a line or 2 to provocative fun in a page or 2.",2014-06-03,16:14:22,569,569,
2999609585,Khadiya,"Si puedes encontrarte con el triunfo y la derrota,y tratar a esos dos impostores de la misma manera...",2015-01-26,13:16:24,137,137,
76617978,Jérémie Zimmermann https://mamot.fr/@jz,?3 Mostly offline/ @HackingwithCare/ ex-@LaQuadrature (cofounder)/ Cyberpeace & Datalove https://t.co/8ymg44XcED #8bit #16bit/ mstdn https://t.co/4S3zToDepb ??,2009-09-23,11:17:30,2121,2121,
1279703702,Mary Masyuko,"Commercial & Investment Consultant, strategist, wife, mum, Positive Influencer, friend of God",2013-03-19,6:33:48,157,157,
844777597,Etta Pryce,"???\u200d???? ?? @BehemothBand. she/her/us/legion. From Estonia ???? Adventurer, Musician, Luminary. Explorer of the further regions of experience..",2012-09-25,3:18:29,611,611,
261868607,Prophetess Crystal,"Daughter of Zion, Wife of @bishopastor1 and Mother to Many!",2011-03-06,21:41:22,836,836,
823457150,Sarah ???,"I’m everything. I’m the whole universe. So you are. Fan of Abel Tesfaye, Stefani Joanne and Rachel Weisz. XO??",2012-09-14,15:08:06,42,42,
7.78044E+17,The Recovery Channel,https://t.co/uyVdV2abc4,2016-09-20,1:31:33,343,343,
1434964062,Christine Merser,Managing Partner of https://t.co/HGjUVoTUGT. Hollister of https://t.co/LFDFqVi8tZ. Writer in the dead of night.,2013-05-17,7:36:36,46,46,
7.42264E+17,TAO,???\u200d???????????????????????/??????????/????????????Rachels/????????????,2016-06-13,7:56:35,317,317,
9.48351E+17,Eve ???\u200d??,The Favourite was robbed | She/Her,2018-01-03,0:32:20,100,100,
1.08137E+18,DisobedienceMovie_Stan,Obsessed with Disobedience (Movie) and The Rachels ??????????????,2019-01-05,2:14:06,7,7,
894348080,Chris Meade,A big pile of nothing. He/him.,2012-10-21,1:01:48,5107,5107,
61898319,Min. Theresa Laryea,Ordained Minister | Revivalist | Founder: Theresa Laryea Ministries | Conference Speaker | Published Author | Architect | MBA | CEO #LifeAuthorsPublishingLLC,2009-07-31,23:01:08,3800,3800,
1.04771E+18,Michelle Myer,My name is Michelle Myer from Seattle.  I write erotic stories.  They are very graphic and explore all areas of sex and sexuality.  https://t.co/dmluob8N9I,2018-10-04,5:06:40,578,578,
3330488519,LoveHimLoveThem,"helping widows and orphans in Haiti, Ukraine and Georgia",2015-06-17,1:21:49,426,426,
1.06679E+18,Matthew Page,"Hello, I'm Matthew Page, Lovely boy always up for a chat, Drummer - if you want to talk just tweet, Im Here.",2018-11-25,20:40:04,600,600,
137345377,Torch Theatre,"Theatre, Cinema, Gallery, Cafe, Bar",2010-04-26,13:56:36,1565,1565,
1.07082E+18,Day 29 without Rachel Weisz,"""My mouth met hers and our mouths opened""\n- Rachel Weisz 2019",2018-12-06,23:16:31,135,135,
1.06165E+18,Chris Sees Movies,I go to the movies. A lot. Twitter reviews. Random thoughts. Live tweeting award shows & movie nights.,2018-11-11,15:44:19,490,490,
1432606950,hmv Brighton,"Official hmv Brighton account. Home of entertainment since 1921. Follow for new releases, events & more. For help, see https://t.co/T1zXAFZu1n & @hmvUKHelp.",2013-05-16,9:42:22,368,368,
1.10683E+18,? A d l e r,Dangerously Alluring [ Irene Adler ] Film 2009 #RachelMcAdams ?? #Roleplay #Thai  [ DM-MT ????????? ????????????????????????????,2019-03-16,8:26:29,56,56,
234027642,Focus Méditerranée,"FocusMéditerranée - is an independent online magazine, blog format. A place of dialogue between the two sides of the Mediterranean: Europe and North Africa.",2011-01-04,17:42:20,461,461,
1366023290,K,"29, Animal lover, studying computer networking. Novice Programmer in: *Python *Lua *C++ *C#(Sorta)        #RESIST #trumpResign",2013-04-20,3:11:02,79,79,
9.91543E+17,dengyukkei,,2018-05-02,5:01:53,10,10,
4784426557,????Movie,24?Movie????????????????????? ?? ??·??·?????????????????????????edit????????????????????????????????????????????????????????????????????????????,2016-01-19,15:47:20,150,150,
406018696,Angelique,? Cheryl Blossom is my mood ? Ariana Grande follows me ? #RIPLukePerry,2011-11-06,4:10:46,59849,59849,
554279090,? E LL,It runs wild and it runs deep.,2012-04-15,11:36:39,36,36,
2496650726,jade,"?????????????? ????, ?????? ?????? ?????? ???????????? ?? ?????? ?????? ???????????? ?????? ?????? ???????? ???????? ?? ?????? ??????.",2014-05-15,16:08:22,185,185,
8.3105E+17,??,,2017-02-13,7:57:17,164,164,
9.55358E+17,??,??,2018-01-22,8:34:49,131,131,
202694986,??,????? / ??? ??? @A_YuNook,2010-10-14,16:30:13,201,201,
1365516654,toni,i just really love women ??,2013-04-19,22:27:35,357,357,
1.0138E+18,msh?lí,? ?? ???~,2018-07-02,15:09:03,75,75,
7.65928E+17,"?`??´ , ?? ³/26",????????,2016-08-17,15:07:16,486,486,
3360009252,x ??,the trinity hall heartbreaker,2015-08-27,13:56:09,80,80,
8.97565E+17,(?? ??)???,2.5D ??????/??/??????\nHigher Further Faster Baby,2017-08-15,21:06:40,422,422,
19823259,ANE,lefty crank,2009-01-31,17:35:52,529,529,
1.10708E+18,C,"23, Irish, gayer than your average shamrock ?????\u200d?? no idea what im doing here, just on twitter for the craic xo",2019-03-17,0:45:35,70,70,
2803733928,Richard Norman Poet,"Employee Benefits Manager, Sports Fan, Music Lover, Classic Car enthusiast. Animal conservation. The Arts. Finding it hard to grow old gracefully",2014-09-11,14:20:42,4327,4327,
7.08019E+17,Jennifer-MKScripts,***Phoenix Film Festival Short Script Award Winner***Screenwriter and Movie Reviewer--- https://t.co/qRFHroK9za (JenniferK@mkscripts.com) (Personal- @jennann513 ),2016-03-10,19:58:05,122,122,
14276320,Ellen S,Friend. Creative artist & musician: passionate communicator. Foreign Accent Syndrome educator & advocate. Dog trainer. Redeemed by Jesus Christ.,2008-04-01,17:09:58,3318,3318,
2475396827,i love women - rachel weisz,ask me a gay question - rachel weisz (2019),2014-04-11,4:20:35,1036,1036,
1.08751E+18,analu,,2019-01-22,0:41:59,229,229,
1.10091E+18,Pop! Pour! Review,Podcast for and from movie lovers who like to drink! #Instagram: @poppourreview #iTunes: https://t.co/n2Q1G8sNfe,2019-02-27,23:53:23,30,30,
22570053,Nic,"I am a dirty computer | Basically the perfect combo of toddler, millennial, and grandma | Pop culture enthusiast | Blerd ????????????",2009-03-03,2:09:21,1038,1038,
1137972306,Vigilantspotting,Finding the little traces of the others! Choose life,2013-01-31,21:37:47,211,211,
7.9933E+17,ANGELA BROWN,,2016-11-17,19:14:44,207,207,
1.10436E+18,Gem,patient and understanding cool with whatever Jesus has for me.friendly to all people.grown up to love all.,2019-03-09,12:27:42,617,617,
143484859,arman????,arman ?? | 19 | proud Ravenclaw who fights walkers in Westeros with his 3 dragons while being a part-time student at Hogwarts | passion = art ??,2010-05-13,16:00:24,804,804,
21876122,Aster,??\u200d?? Agender ??(they/them) Married to @BrennadeLune et. al. (????????...) Love my 2 kids & cat.\nProfessional Bibliophile.,2009-02-25,15:28:41,176,176,
1.00377E+18,Chef_before_gaming,"Chef, Family Man, Twitch Streamer & content creator. Lover of everything food & video games. #TeamBNN https://t.co/oiDsRgDzwc",2018-06-04,22:50:01,462,462,
9.82289E+17,ghettoleaf,currently listening to #Girls by @yungbabytate\n\nwatching #HighFlyingBird on Netflix,2018-04-06,16:09:12,731,731,
4819046482,Gamster's WORLD,Artist \nYOUTUBER \nMARITAL ARTIST\nGAMER\nLOVE SPORTS AND TATTOOS \nNERD\nCONTENT CREATOR,2016-01-16,19:34:27,4466,4466,
1.10818E+18,P?? ?g??w??,,2019-03-20,1:22:06,17,17,
2190028993,grassroots grammie,Mirror Mirror on the Wall:  What you see is what you've done. ????\u200d??\n\nAmateur Polymath ?L7?Sweet Potato Pie is Life?? Honoring my heart & head space.,2013-11-12,9:57:20,3141,3141,
1612082838,Hermiona??,Member of Rihanna Navy since 2005. \n??/??\nPsychology student. Feminist. Introvert. Animal lover. Tattoo lover. \nMusic lover.,2013-07-22,5:37:56,930,930,
17908139,hot937,Connecticut's #1 for Hip Hop and R&B  Instagram: @Hot937fm\nStreaming on @radiodotcom!,2008-12-05,21:11:19,789,789,
2713008093,Aslihan,?  »? V ??\nMovie Lover\nScreenwriter\n??\n??Barcelona,2014-07-15,18:06:42,707,707,
433213877,Tech.Landscape.Coffee (TLC),Live2Love/Love2Live All Things #tech #photography #coffee #food #martech. Tech influencer & Samsung lover by heart. My tweets narrate own experiences & thoughts,2011-12-10,8:43:42,542,542,
1855325150,jjon snow,I identify as a football. Towson ??,2013-09-11,20:02:39,255,255,
389548615,Nili Majumder,"Advocacy 4 Global Fund for Women's initiatives-Women Empowerment,Gender Equality.Spreading the messages of UN & UNVolunteering initiatives.Former VSO vol.",2011-10-12,16:17:31,4377,4377,
271244383,Pam Suzanne Reich,?? * Writer * Books * @StephenKing * Music * #Supernatural * TV * Marvel * DC * Movies * #INVICTUS * #DC4L * #WWF * #Kindness * Taekwondo & MMA????\u200d????\u200d??????,2011-03-24,3:57:43,6281,6281,
337406543,CHERYL MARCHANT,Trying to live my life authentically in the age of orange insanity. #MyPresidentWasBlack #BarackObamaDemocrat,2011-07-18,0:08:54,1564,1564,
424730735,Maira Shahid,Living my best-ish life?? maira_sh ?? mmmairaa,2011-11-30,3:29:41,96,96,
2785103363,Art & Be,artist illustrator painter colorist ?? ?????https://t.co/9FH5bhECRN,2014-09-26,7:46:35,721,721,
260444825,????,"Mom of 2 boys,Survivor??????,Sci Fi GEEK,Twitter is my entertainment escape and otters are my happy place",2011-03-03,22:13:47,1013,1013,
282879191,tay,cut the check,2011-04-16,3:48:49,1784,1784,
315886893,Elle Kammerer,Writer. Storyteller. DM. Queer. Proud nerd. #Ravenclaw4life,2011-06-12,16:13:29,343,343,
8.74658E+17,??????/GUMI GROOVE,#Marvel #DC #MCU #DCEU #???? ????  ?????? YouTuber ???????????? ???? UUUM ????? ?????? DENKIGROOVE OL&???\n???? ???????? \n\n\n\n30entertainment career,2017-06-13,16:00:42,1000,1000,
9.71778E+17,Jae hernandez,US NEVER THEM...,2018-03-08,16:01:30,366,366,
7.02532E+17,????/SINDOHALUAKI,#Marvel #DC #MCU #DCEU #????? ??????? ?????? ??????? DC??? ?????? ????? ?????? ???? ????? ???? ????? OL&??? ???? ????????\n\n\n\n\n\n\n\n\n\n\n\n30entertainment career,2016-02-24,16:33:27,500,500,
1.07033E+18,FootballYZ,,2018-12-05,14:35:46,9,9,
97372817,RJ_Perry,Writer. Artist. Nerd. Fan.  Reader of things. Caution -- Real not Perfect.\n  ?? #Hashtagabuser,2009-12-17,5:27:48,2625,2625,
7.13683E+17,SID,"??????????????? Industry Tracker, Theater Consultant & aspiring exhibitor.\n\nCoimbatore - Erode - Tirupur Cinema updates",2016-03-26,11:04:29,1715,1715,
9.90028E+17,Meghan Lingerfelt,Blogger and Vlogger. DBU. ?????????. Jesus lover.,2018-04-28,0:42:21,7,7,
2816328742,Edel Clarke Greenan,,2014-10-08,18:29:51,16,16,
231885203,prince coke ??,apollo justice WILL be in trolls 2 | art @cokealoka,2010-12-29,18:45:41,273,273,
4254594929,Ambarina,"Chilean, she/her, 29. This is mostly a retweet account. Se habla español.",2015-11-23,4:08:24,240,240,
2716005513,JS,"darts player, gym goer, comic book fan and a massive #MUFC supporter... offence can't be given only taken.",2014-07-17,21:20:52,4399,4399,
1141380344,Ceruru_AI,(Joke about myself here) LMAO!!\n\nCurrently MHA obsessed - Waiting on the new season like everyone else but also dreading it. ??,2013-02-02,3:33:38,75,75,
110857601,Christy Marx,"Writer. Write, have written, am writing, will write. Words by the pound.",2010-02-03,0:37:01,276,276,
8.95333E+17,De Cleyre,?????\u200d????? y hasta el coño de todo.,2017-08-09,17:16:50,194,194,
56278291,Jason Frost,I love books.  I love Jeeps.  I love buffalo wings.  That is all.,2009-07-13,3:45:26,3084,3084,
8.0746E+17,Haribalaji?,,2016-12-10,5:40:22,204,204,
31252850,???? Linda ????,"WWE Fan since 02. Then, Now, Forever. Spurs, Longhorns & Patriots Fan. Pop Culture Freak. ????????????????????",2009-04-14,22:48:11,2062,2062,
7.66751E+17,Black Geeks of DC,Showing some of DragonCon's diversity. Black Geeks of DragonCon. #BlackGeeksDC,2016-08-19,21:38:19,669,669,
2572844986,Melinda????,_Marvel?\n_Politecnico di Torino ??\n_Ingegneria Chimica ??\n_Don Bosco,2014-05-30,20:52:51,55,55,
383509094,Lyn???\u200d??,"23 | PVRIS, GREEN DAY, BLACKPINK, THE ACES & TWENTY ONE PILOTS | SLYTHERIN ??|",2011-10-02,0:59:01,1635,1635,
3070492973,My name's Andrew btw,"I'm 6'5 and no, I don't play basketball|\nSDA|\n#OU21",2015-03-04,18:30:05,361,361,
7.6088E+17,ash ??,Claire Foy at Christmas: You’re a bunch of Foys! Nolan fan | he/him | aspiring writer/director/actor (https://t.co/Vi2JQfXGPR),2016-08-03,16:48:04,1570,1570,
7.48848E+17,???cha in the franxx ???,"18 yo, \nlike gaming??, mangas??, movies?? and books ??",2016-07-01,11:58:29,520,520,
8.33758E+17,Malcolm,,2017-02-20,19:19:54,55,55,
1574251694,Nicole (?o × oU) ??????????????????????????????,Find me on AC: Pocket Camp????: 29198463056,2013-07-07,3:57:48,1402,1402,
57425527,Juan,PUCPR | 23,2009-07-16,19:42:41,336,336,
9.74283E+17,Pau.,pejuang skripsi.,2018-03-15,13:54:00,111,111,
454074957,Dracarys ??,,2012-01-03,16:04:16,1021,1021,
104609263,?????????1?????????????,s?????? ???s??? ?????ss????? | ??? ??????? ???? | ?????s ??????/??????? | s??? ??????ss??? | ??s??? ??????????| ?????? ?? ?? ??: @mrenterta1nment,2010-01-13,21:19:44,279,279,
221399475,??Ariel!??,hi! call me ariel or amanda/25/??/freelance artist for hire!/disney park castmember!!/mermaid ? https://t.co/PnUrxqfHlr biz: amandajlongart@gmail.com,2010-11-30,15:26:38,882,882,
8.61791E+17,The2OC,"Podcast that talks about what is happening in Orange County, CA and Orange County, FL. We cover events, movies, shows, and life.",2017-05-09,3:52:45,42,42,
8.844E+17,Nathaniel Marble,NBA Hip-Hop/Rap Music Entertainment Movies Games Gaming NCAA football #TEAMWITT,2017-07-10,13:10:57,268,268,
32514958,J,"The sweetest human you'll ever meet, unless you try me???Hospitality Ind.?? A girl in ?? w/ Disney, Funko,Sports ,& Nerd culture?? #goknightsgo #vegasborn ??",2009-04-17,18:37:59,656,656,
145772441,Johanna Padua,"Boquense,Libriana,ecléctica musical,Marvelita.Series,Movies & another fun things like ??????  \n@cw_spn Admiro a @RealHughJackman @martinbossi @JDMorgan @tomellis17",2010-05-19,21:03:33,795,795,
9.52973E+17,ReelCinematics,"Blu-ray Exclusives , News and Reviews",2018-01-15,18:35:32,133,133,
438956640,Sheridan Alexis Hughes,S.A. Hughes = essayhughes | lux ex tenebris invictus - light triumphs out of darkness | Current worker of two jobs - one with doctors and one in a Brewhouse |,2011-12-17,6:21:21,2329,2329,
2920670159,TOMMY IS ALIVE,"there are three constants in life: death, taxes and wolverine",2014-12-14,1:19:35,286,286,
65857564,BoRhap,,2009-08-15,8:06:09,939,939,
2320278086,Shaiful Kashem,Even a stopped clock is right twice a day.,2014-01-31,5:30:55,432,432,
537838899,MuseumAboutNothing,,2012-03-27,2:00:09,208,208,
42307966,kena **listen to black women**???????,"I Tweet about TV shows, sports, politics and other useless crap.",2009-05-24,23:58:45,93,93,
1188442466,Dania Sartika,baekhyun ? exo-l,2013-02-17,5:29:37,1333,1333,
182448748,THE SCRIPT,"The one stop twitter feed for Screenwriters. Home of #TheScriptPodcast with @David_Negrin. STORY moves pages, STORY moves product, STORY moves people.",2010-08-24,16:35:13,299,299,
1.00243E+18,u?n?n?,"feeling lovely, living lovely",2018-06-01,5:56:57,289,289,
1191669276,??,"????????, ????????, ??????",2013-02-18,1:26:49,93,93,
36529824,David Esparza,"NTTV/KNTU Crew/Producer, UNT Senior 2018 #music #life #bass #guitar #orchdorks",2009-04-30,0:07:23,644,644,
554865135,Mikeee™,God. Family. Friends.,2012-04-16,1:49:10,145,145,
463426290,Anastasios Zias,???????????? | NYC Born and Raised | NYU 2021,2012-01-14,3:00:35,258,258,
14317524,The Happy Pamela Sorceress,"I bake for superheroes      (Sometimes I write about them, too: https://t.co/1ZOp4p62Jp)\n\nshe/her",2008-04-06,20:20:14,424,424,
18324466,Cat Staggs ???\u200d??,"Co-Creator on Crosswind,Artist: Wonder Woman '77,Adv. of Supergirl,Orphan Black,Smallville S11,Sensation Comics ft.Wonder Woman,Star Wars/Trek,draws like a girl",2008-12-23,2:46:09,1001,1001,
1.03881E+18,Sudarshana Hembya,"recently graduated from uni and have no idea what I’m doing, I draw and I animate a little bit of freelancing and everything cheers x",2018-09-09,15:30:47,33,33,
604647998,Deltaproject,"There is no such thing as a pure race. Travel with your eyes wide open. Music and Art are the eyes, ears and soul of the world. take a journey with us.",2012-06-10,16:35:34,1859,1859,
